4.02,-0.38,-0.17
4.024,-0.37,-0.175
4.028,-0.365,-0.185
4.032,-0.345,-0.18
4.036,-0.32,-0.21
4.04,-0.315,-0.22
4.044,-0.305,-0.21
4.048,-0.285,-0.25
4.052,-0.3,-0.245
4.056,-0.28,-0.26
4.06,-0.29,-0.26
4.064,-0.29,-0.24
4.068,-0.28,-0.27
4.072,-0.265,-0.26
4.076,-0.295,-0.26
4.08,-0.295,-0.25
4.084,-0.285,-0.27
4.088,-0.295,-0.27
4.092,-0.3,-0.285
4.096,-0.29,-0.265
4.1,-0.31,-0.27
4.104,-0.32,-0.255
4.108,-0.32,-0.265
4.112,-0.315,-0.245
4.116,-0.32,-0.25
4.12,-0.31,-0.245
4.124,-0.33,-0.22
4.128,-0.32,-0.215
4.132,-0.29,-0.23
4.136,-0.285,-0.22
4.14,-0.29,-0.195
4.144,-0.285,-0.175
4.148,-0.25,-0.18
4.152,-0.285,-0.18
4.156,-0.275,-0.2
4.16,-0.245,-0.2
4.164,-0.255,-0.195
4.168,-0.26,-0.215
4.172,-0.275,-0.235
4.176,-0.31,-0.215
4.18,-0.32,-0.235
4.184,-0.315,-0.27
4.188,-0.305,-0.26
4.192,-0.32,-0.29
4.196,-0.32,-0.295
4.2,-0.315,-0.285
4.204,-0.31,-0.275
4.208,-0.31,-0.28
4.212,-0.305,-0.255
4.216,-0.3,-0.255
4.22,-0.295,-0.27
4.224,-0.29,-0.27
4.228,-0.285,-0.27
4.232,-0.3,-0.28
4.236,-0.285,-0.28
4.24,-0.3,-0.27
4.244,-0.285,-0.27
4.248,-0.31,-0.26
4.252,-0.29,-0.275
4.256,-0.285,-0.265
4.26,-0.29,-0.24
4.264,-0.285,-0.265
4.268,-0.275,-0.275
4.272,-0.265,-0.265
4.276,-0.27,-0.25
4.28,-0.26,-0.275
4.284,-0.24,-0.285
4.288,-0.225,-0.27
4.292,-0.14,-0.26
4.296,-0.04,-0.255
4.3,0.12,-0.33
4.304,0.32,-0.485
4.308,0.55,-0.68
4.312,0.705,-0.94
4.316,0.765,-1.185
4.32,0.71,-1.31
4.324,0.53,-1.28
4.328,0.26,-1.165
4.332,0.05,-0.98
4.336,-0.09,-0.82
4.34,-0.195,-0.645
4.344,-0.26,-0.47
4.348,-0.3,-0.375
4.352,-0.305,-0.295
4.356,-0.325,-0.26
4.36,-0.345,-0.2
4.364,-0.335,-0.18
4.368,-0.35,-0.165
4.372,-0.355,-0.175
4.376,-0.39,-0.175
4.38,-0.385,-0.18
4.384,-0.4,-0.185
4.388,-0.39,-0.185
4.392,-0.415,-0.19
4.396,-0.4,-0.19
4.4,-0.41,-0.185
4.404,-0.41,-0.185
4.408,-0.42,-0.18
4.412,-0.425,-0.17
4.416,-0.46,-0.17
4.42,-0.44,-0.185
4.424,-0.44,-0.16
4.428,-0.47,-0.175
4.432,-0.455,-0.17
4.436,-0.47,-0.155
4.44,-0.47,-0.165
4.444,-0.48,-0.155
4.448,-0.495,-0.195
4.452,-0.505,-0.155
4.456,-0.5,-0.14
4.46,-0.51,-0.14
4.464,-0.515,-0.16
4.468,-0.535,-0.145
4.472,-0.555,-0.155
4.476,-0.555,-0.165
4.48,-0.54,-0.145
4.484,-0.54,-0.16
4.488,-0.54,-0.14
4.492,-0.51,-0.145
4.496,-0.51,-0.16
4.5,-0.48,-0.155
4.504,-0.46,-0.155
4.508,-0.445,-0.16
4.512,-0.415,-0.175
4.516,-0.395,-0.16
4.52,-0.38,-0.185
4.524,-0.36,-0.195
4.528,-0.34,-0.215
4.532,-0.325,-0.22
4.536,-0.305,-0.22
4.54,-0.29,-0.235
4.544,-0.275,-0.255
4.548,-0.275,-0.255
4.552,-0.28,-0.27
4.556,-0.305,-0.275
4.56,-0.285,-0.29
4.564,-0.27,-0.275
4.568,-0.295,-0.29
4.572,-0.295,-0.29
4.576,-0.295,-0.27
4.58,-0.305,-0.265
4.584,-0.295,-0.275
4.588,-0.305,-0.27
4.592,-0.31,-0.285
4.596,-0.305,-0.295
4.6,-0.335,-0.27
4.604,-0.335,-0.265
4.608,-0.345,-0.26
4.612,-0.34,-0.27
4.616,-0.345,-0.275
4.62,-0.35,-0.25
4.624,-0.34,-0.24
4.628,-0.335,-0.24
4.632,-0.33,-0.225
4.636,-0.305,-0.215
4.64,-0.29,-0.225
4.644,-0.285,-0.195
4.648,-0.295,-0.175
4.652,-0.315,-0.205
4.656,-0.305,-0.24
4.66,-0.275,-0.24
4.664,-0.29,-0.225
4.668,-0.29,-0.26
4.672,-0.32,-0.265
4.676,-0.32,-0.29
4.68,-0.345,-0.27
4.684,-0.36,-0.31
4.688,-0.35,-0.34
4.692,-0.37,-0.32
4.696,-0.37,-0.32
4.7,-0.37,-0.32
4.704,-0.385,-0.31
4.708,-0.375,-0.295
4.712,-0.37,-0.305
4.716,-0.375,-0.295
4.72,-0.355,-0.305
4.724,-0.365,-0.325
4.728,-0.35,-0.32
4.732,-0.365,-0.33
4.736,-0.36,-0.325
4.74,-0.365,-0.33
4.744,-0.35,-0.32
4.748,-0.335,-0.305
4.752,-0.34,-0.335
4.756,-0.33,-0.35
4.76,-0.325,-0.32
4.764,-0.33,-0.32
4.768,-0.32,-0.32
4.772,-0.32,-0.355
4.776,-0.315,-0.325
4.78,-0.3,-0.345
4.784,-0.275,-0.345
4.788,-0.255,-0.33
4.792,-0.18,-0.32
4.796,-0.065,-0.34
4.8,0.095,-0.425
4.804,0.3,-0.555
4.808,0.52,-0.785
4.812,0.66,-1.02
4.816,0.715,-1.23
4.82,0.63,-1.36
4.824,0.435,-1.34
4.828,0.18,-1.2
4.832,-0.015,-1.03
4.836,-0.17,-0.865
4.84,-0.245,-0.675
4.844,-0.305,-0.515
4.848,-0.335,-0.41
4.852,-0.345,-0.34
4.856,-0.37,-0.295
4.86,-0.365,-0.265
4.864,-0.38,-0.24
4.868,-0.38,-0.24
4.872,-0.385,-0.22
4.876,-0.395,-0.22
4.88,-0.405,-0.23
4.884,-0.43,-0.24
4.888,-0.435,-0.225
4.892,-0.44,-0.22
4.896,-0.43,-0.22
4.9,-0.455,-0.22
4.904,-0.455,-0.21
4.908,-0.475,-0.22
4.912,-0.47,-0.205
4.916,-0.49,-0.22
4.92,-0.49,-0.205
4.924,-0.5,-0.22
4.928,-0.52,-0.195
4.932,-0.525,-0.23
4.936,-0.525,-0.21
4.94,-0.55,-0.215
4.944,-0.555,-0.2
4.948,-0.555,-0.215
4.952,-0.54,-0.225
4.956,-0.545,-0.195
4.96,-0.55,-0.185
4.964,-0.56,-0.2
4.968,-0.58,-0.2
4.972,-0.545,-0.185
4.976,-0.575,-0.17
4.98,-0.55,-0.19
4.984,-0.555,-0.17
4.988,-0.54,-0.19
4.992,-0.525,-0.18
4.996,-0.525,-0.195
5,-0.515,-0.175
5.004,-0.49,-0.18
5.008,-0.47,-0.18
5.012,-0.445,-0.19
5.016,-0.43,-0.2
5.02,-0.405,-0.195
5.024,-0.41,-0.24
5.028,-0.385,-0.235
5.032,-0.36,-0.26
5.036,-0.37,-0.26
5.04,-0.35,-0.27
5.044,-0.34,-0.26
5.048,-0.315,-0.275
5.052,-0.335,-0.305
5.056,-0.33,-0.3
5.06,-0.315,-0.295
5.064,-0.295,-0.295
5.068,-0.295,-0.285
5.072,-0.285,-0.285
5.076,-0.275,-0.3
5.08,-0.29,-0.31
5.084,-0.305,-0.32
5.088,-0.295,-0.34
5.092,-0.32,-0.32
5.096,-0.345,-0.285
5.1,-0.35,-0.305
5.104,-0.35,-0.295
5.108,-0.35,-0.285
5.112,-0.37,-0.29
5.116,-0.355,-0.285
5.12,-0.35,-0.285
5.124,-0.33,-0.275
5.128,-0.35,-0.28
5.132,-0.305,-0.26
5.136,-0.32,-0.245
5.14,-0.305,-0.22
5.144,-0.295,-0.205
5.148,-0.3,-0.245
5.152,-0.31,-0.225
5.156,-0.305,-0.265
5.16,-0.28,-0.25
5.164,-0.285,-0.25
5.168,-0.305,-0.255
5.172,-0.32,-0.265
5.176,-0.32,-0.305
5.18,-0.33,-0.31
5.184,-0.325,-0.32
5.188,-0.315,-0.33
5.192,-0.335,-0.305
5.196,-0.33,-0.32
5.2,-0.32,-0.31
5.204,-0.345,-0.31
5.208,-0.345,-0.305
5.212,-0.315,-0.3
5.216,-0.325,-0.32
5.22,-0.33,-0.3
5.224,-0.325,-0.31
5.228,-0.32,-0.305
5.232,-0.31,-0.305
5.236,-0.33,-0.315
5.24,-0.325,-0.32
5.244,-0.325,-0.32
5.248,-0.305,-0.31
5.252,-0.305,-0.31
5.256,-0.32,-0.315
5.26,-0.315,-0.315
5.264,-0.305,-0.3
5.268,-0.3,-0.31
5.272,-0.28,-0.315
5.276,-0.27,-0.305
5.28,-0.23,-0.3
5.284,-0.24,-0.32
5.288,-0.175,-0.32
5.292,-0.06,-0.32
5.296,0.075,-0.355
5.3,0.24,-0.46
5.304,0.405,-0.63
5.308,0.56,-0.82
5.312,0.62,-1.02
5.316,0.57,-1.13
5.32,0.41,-1.17
5.324,0.195,-1.105
5.328,-0.02,-0.97
5.332,-0.16,-0.815
5.336,-0.245,-0.66
5.34,-0.275,-0.53
5.344,-0.315,-0.4
5.348,-0.315,-0.345
5.352,-0.32,-0.305
5.356,-0.35,-0.27
5.36,-0.355,-0.235
5.364,-0.35,-0.225
5.368,-0.36,-0.215
5.372,-0.365,-0.22
5.376,-0.36,-0.21
5.38,-0.375,-0.225
5.384,-0.355,-0.23
5.388,-0.36,-0.205
5.392,-0.37,-0.22
5.396,-0.385,-0.22
5.4,-0.4,-0.215
5.404,-0.415,-0.215
5.408,-0.41,-0.2
5.412,-0.41,-0.2
5.416,-0.42,-0.205
5.42,-0.435,-0.215
5.424,-0.42,-0.21
5.428,-0.44,-0.2
5.432,-0.455,-0.225
5.436,-0.465,-0.215
5.44,-0.46,-0.21
5.444,-0.485,-0.205
5.448,-0.47,-0.2
5.452,-0.47,-0.2
5.456,-0.5,-0.195
5.46,-0.485,-0.195
5.464,-0.49,-0.195
5.468,-0.49,-0.2
5.472,-0.49,-0.205
5.476,-0.485,-0.19
5.48,-0.475,-0.19
5.484,-0.475,-0.18
5.488,-0.43,-0.195
5.492,-0.42,-0.21
5.496,-0.42,-0.195
5.5,-0.405,-0.19
5.504,-0.395,-0.195
5.508,-0.385,-0.21
5.512,-0.38,-0.22
5.516,-0.345,-0.225
5.52,-0.345,-0.225
5.524,-0.33,-0.24
5.528,-0.32,-0.235
5.532,-0.32,-0.265
5.536,-0.3,-0.26
5.54,-0.315,-0.27
5.544,-0.3,-0.28
5.548,-0.31,-0.265
5.552,-0.305,-0.285
5.556,-0.31,-0.285
5.56,-0.31,-0.29
5.564,-0.295,-0.31
5.568,-0.305,-0.3
5.572,-0.305,-0.305
5.576,-0.31,-0.305
5.58,-0.31,-0.31
5.584,-0.315,-0.32
5.588,-0.325,-0.335
5.592,-0.32,-0.325
5.596,-0.35,-0.3
5.6,-0.335,-0.31
5.604,-0.35,-0.32
5.608,-0.35,-0.265
5.612,-0.34,-0.285
5.616,-0.345,-0.28
5.62,-0.34,-0.25
5.624,-0.35,-0.255
5.628,-0.345,-0.255
5.632,-0.32,-0.24
5.636,-0.335,-0.22
5.64,-0.32,-0.21
5.644,-0.34,-0.22
5.648,-0.345,-0.235
5.652,-0.335,-0.265
5.656,-0.33,-0.24
5.66,-0.31,-0.26
5.664,-0.305,-0.24
5.668,-0.355,-0.265
5.672,-0.375,-0.295
5.676,-0.395,-0.29
5.68,-0.375,-0.31
5.684,-0.38,-0.32
5.688,-0.38,-0.315
5.692,-0.37,-0.315
5.696,-0.37,-0.31
5.7,-0.37,-0.33
5.704,-0.385,-0.33
5.708,-0.365,-0.32
5.712,-0.385,-0.34
5.716,-0.37,-0.33
5.72,-0.365,-0.335
5.724,-0.38,-0.325
5.728,-0.37,-0.33
5.732,-0.4,-0.33
5.736,-0.385,-0.33
5.74,-0.39,-0.345
5.744,-0.395,-0.34
5.748,-0.39,-0.32
5.752,-0.39,-0.335
5.756,-0.38,-0.35
5.76,-0.4,-0.345
5.764,-0.4,-0.33
5.768,-0.405,-0.33
5.772,-0.395,-0.345
5.776,-0.365,-0.345
5.78,-0.37,-0.33
5.784,-0.37,-0.34
5.788,-0.32,-0.35
5.792,-0.215,-0.37
5.796,-0.085,-0.45
5.8,0.06,-0.615
5.804,0.265,-0.825
5.808,0.43,-1.1
5.812,0.515,-1.31
5.816,0.45,-1.41
5.82,0.295,-1.37
5.824,0.075,-1.25
5.828,-0.11,-1.05
5.832,-0.235,-0.865
5.836,-0.32,-0.69
5.84,-0.375,-0.55
5.844,-0.395,-0.42
5.848,-0.42,-0.36
5.852,-0.415,-0.32
5.856,-0.445,-0.28
5.86,-0.445,-0.245
5.864,-0.45,-0.24
5.868,-0.455,-0.235
5.872,-0.465,-0.245
5.876,-0.475,-0.25
5.88,-0.475,-0.24
5.884,-0.47,-0.25
5.888,-0.5,-0.225
5.892,-0.5,-0.215
5.896,-0.5,-0.245
5.9,-0.495,-0.225
5.904,-0.485,-0.235
5.908,-0.505,-0.225
5.912,-0.495,-0.22
5.916,-0.485,-0.215
5.92,-0.495,-0.22
5.924,-0.495,-0.21
5.928,-0.51,-0.205
5.932,-0.52,-0.21
5.936,-0.535,-0.24
5.94,-0.565,-0.23
5.944,-0.565,-0.215
5.948,-0.555,-0.205
5.952,-0.585,-0.205
5.956,-0.58,-0.205
5.96,-0.585,-0.19
5.964,-0.59,-0.21
5.968,-0.575,-0.2
5.972,-0.59,-0.195
5.976,-0.575,-0.205
5.98,-0.57,-0.205
5.984,-0.575,-0.195
5.988,-0.58,-0.18
5.992,-0.555,-0.21
5.996,-0.535,-0.18
